-0.041124,0,0,1,0.326666667
1.0979762,1.45384,0.2,,
1.2271262,1.716685,0.4,,
1.275736,1.812413,0.6,,
1.2410146,1.880558,0.8,,
1.2579534,1.942213,1,,
1.2445192,1.989265,1.2,,
1.252502,2.059033,1.4,,
1.2617826,2.088238,1.6,,
1.2599004,2.136913,1.8,,
1.251853,2.18721,2,,
1.2513986,2.209925,2.2,,
1.26016,2.263467,2.4,,
1.2501656,2.29754,2.6,,
1.2541244,2.3235,2.8,,
1.2606144,2.36244,3,,
1.251139,2.403002,3.2,,
1.2624316,2.425717,3.4,,
1.2523722,2.463035,3.6,,
1.2593812,2.487372,3.8,,
1.2609388,2.514955,4,,
1.2610038,2.55714,4.2,,
1.2501006,2.566875,4.4,,
1.251204,2.60257,4.6,,
1.2643136,2.62853,4.8,,
1.2623018,2.65449,5,,
1.261523,2.675582,5.2,,
1.2620422,2.698297,5.4,,
1.2495814,2.724257,5.6,,
1.2538,2.753462,5.8,,
1.2509444,2.774554,6,,
1.2606792,2.795647,6.2,,
1.2604846,2.826474,6.4,,
1.2636646,2.847567,6.6,,
1.2510742,2.870282,6.8,,
1.2586674,2.880017,7,,
1.2513338,2.920579,7.2,,
1.2617176,2.923824,7.4,,
1.2591216,2.948162,7.6,,
1.2617826,2.969254,7.8,,
1.2635348,2.996837,8,,
1.2612634,3.004949,8.2,,
1.2503602,3.030909,8.4,,
1.2502304,3.045511,8.6,,
1.261458,3.076339,8.8,,
1.2513986,3.081206,9,,
1.2613282,3.099054,9.2,,
1.2515284,3.116901,9.4,,
1.2526318,3.139616,9.6,,
1.2617176,3.155841,9.8,,
1.2502954,3.170444,10,,
1.2613282,3.196404,10.2,,
1.2619772,3.214251,10.4,,
1.251139,3.232099,10.6,,
1.2591866,3.241834,10.8,,
1.2610038,3.261304,11,,
1.262107,3.280773,11.2,,
1.252437,3.292131,11.4,,
1.2598356,3.313223,11.6,,
1.250555,3.319713,11.8,,
1.2526966,3.348918,12,,
1.2624964,3.347296,12.2,,
1.2502304,3.370011,12.4,,
1.26016,3.374878,12.6,,
1.2517232,3.399216,12.8,,
1.2611984,3.407328,13,,
1.2514636,3.426798,13.2,,
1.2599654,3.443023,13.4,,
1.2515284,3.462493,13.6,,
1.2528264,3.481963,13.8,,
1.261523,3.491698,14,,
1.260809,3.506301,14.2,,
1.2501006,3.51279,14.4,,
1.2599654,3.535505,14.6,,
1.2521126,3.55173,14.8,,
1.261458,3.561465,15,,
1.251853,3.569578,15.2,,
1.26016,3.576068,15.4,,
1.2597706,3.598783,15.6,,
1.2628858,3.618253,15.8,,
1.2603548,3.62961,16,,
1.2495814,3.653948,16.2,,
1.2603548,3.652325,16.4,,
1.2528914,3.66855,16.6,,
1.259511,3.679908,16.8,,
1.2594462,3.683153,17,,
1.2513986,3.702623,17.2,,
1.2619772,3.710735,17.4,,
1.2540596,3.735072,17.6,,
1.259576,3.74643,17.8,,
1.2501006,3.744807,18,,
1.2495166,3.75941,18.2,,
1.2574342,3.780502,18.4,,
1.2523722,3.793482,18.6,,
1.2523722,3.796727,18.8,,
1.261458,3.80484,19,,
1.262821,3.821065,19.2,,
1.2613282,3.835667,19.4,,
1.2525668,3.84378,19.6,,
1.2515934,3.853515,19.8,,
1.2591216,3.861627,20,,
1.2501656,3.871362,20.2,,
1.2528264,3.884342,20.4,,
1.2623018,3.898945,20.6,,
1.2594462,3.910302,20.8,,
1.2512688,3.920037,21,,
1.251788,3.936262,21.2,,
1.2510092,3.957354,21.4,,
1.2508146,3.957354,21.6,,
1.250555,3.968712,21.8,,
1.2526318,3.976824,22,,
1.262821,3.994672,22.2,,
1.2514636,4.002784,22.4,,
1.2623666,4.004407,22.6,,
1.2507496,4.017387,22.8,,
1.250555,4.027122,23,,
1.2506198,4.041724,23.2,,
1.2526966,4.048214,23.4,,
1.2516582,4.062817,23.6,,
1.2506198,4.074174,23.8,,
