-0.0422272,0,0,1,0.35
0.8505158,1.771687,0.2,,
1.0172416,1.977745,0.4,,
0.9921904,2.057247,0.6,,
1.0081556,2.125392,0.8,,
1.006663,2.187047,1,,
1.0041318,2.237345,1.2,,
1.0042616,2.282775,1.4,,
1.0038722,2.334695,1.6,,
1.0065332,2.359032,1.8,,
1.0108814,2.40284,2,,
0.9997836,2.456382,2.2,,
0.9985506,2.48072,2.4,,
1.0114656,2.508302,2.6,,
1.0076364,2.54562,2.8,,
1.0014062,2.582937,3,,
0.9994592,2.61052,3.2,,
0.9994592,2.631612,3.4,,
1.0089994,2.673797,3.6,,
1.0101026,2.690022,3.8,,
0.9993294,2.722472,4,,
1.0112708,2.748432,4.2,,
1.0088696,2.780882,4.4,,
0.9994592,2.803597,4.6,,
1.0099728,2.811709,4.8,,
1.010557,2.839292,5,,
1.0097782,2.863629,5.2,,
1.0074418,2.894457,5.4,,
1.0007572,2.897702,5.6,,
0.9984856,2.941509,5.8,,
1.0003028,2.957734,6,,
1.0095834,2.975582,6.2,,
0.9985506,2.995052,6.4,,
1.0096484,3.012899,6.6,,
0.9999134,3.033992,6.8,,
1.0000432,3.063197,7,,
1.0001082,3.085911,7.2,,
1.0119198,3.102136,7.4,,
1.0086748,3.111871,7.6,,
1.0104272,3.136209,7.8,,
1.0003678,3.158924,8,,
0.9988102,3.175149,8.2,,
1.000173,3.183261,8.4,,
0.9991346,3.205976,8.6,,
1.0074418,3.220579,8.8,,
1.0037424,3.235181,9,,
1.0089344,3.262764,9.2,,
1.0006922,3.288724,9.4,,
1.0094536,3.283856,9.6,,
0.9991346,3.293591,9.8,,
0.9987452,3.322796,10,,
1.0110762,3.340644,10.2,,
0.9987452,3.350379,10.4,,
0.999589,3.366604,10.6,,
1.0096484,3.356869,10.8,,
1.0081556,3.397431,11,,
1.0080258,3.407166,11.2,,
1.00861,3.420146,11.4,,
1.0003028,3.444483,11.6,,
1.0103622,3.446106,11.8,,
1.0081556,3.478556,12,,
1.0070524,3.485046,12.2,,
1.010557,3.509383,12.4,,
1.0087398,3.509383,12.6,,
0.9993942,3.519118,12.8,,
1.0007572,3.543456,13,,
1.0096484,3.559681,13.2,,
0.9983558,3.574283,13.4,,
1.0094536,3.584018,13.6,,
1.0101676,3.603488,13.8,,
1.0006922,3.606733,14,,
0.9987452,3.618091,14.2,,
1.00861,3.629448,14.4,,
0.9994592,3.650541,14.6,,
1.0113358,3.68299,14.8,,
0.99894,3.670011,15,,
0.9991346,3.694348,15.2,,
1.009908,3.691103,15.4,,
1.0100378,3.717063,15.6,,
1.0067278,3.726798,15.8,,
1.000173,3.738155,16,,
1.003418,3.746268,16.2,,
1.0106218,3.772228,16.4,,
1.0102324,3.76087,16.6,,
1.0093888,3.790075,16.8,,
1.0089344,3.798188,17,,
1.0096484,3.798188,17.2,,
0.99894,3.817658,17.4,,
0.9967334,3.820903,17.6,,
0.9993942,3.833883,17.8,,
1.0003028,3.85173,18,,
1.0095186,3.85822,18.2,,
0.9979664,3.866333,18.4,,
1.005365,3.88418,18.6,,
0.999524,3.885803,18.8,,
1.0090642,3.902028,19,,
0.9992644,3.91014,19.2,,
1.0084152,3.91663,19.4,,
0.998291,3.932855,19.6,,
1.0026392,3.952325,19.8,,
1.009843,3.947457,20,,
0.9985506,3.963682,20.2,,
0.99894,3.978285,20.4,,
1.0088696,3.992887,20.6,,
1.0099728,3.99451,20.8,,
1.0100378,4.004245,21,,
0.998291,4.005867,21.2,,
1.0088046,4.02696,21.4,,
1.0101026,4.035072,21.6,,
1.0003678,4.028582,21.8,,
1.0041318,4.05292,22,,
1.0084152,4.064277,22.2,,
0.9974472,4.075635,22.4,,
0.9992644,4.086992,22.6,,
1.010492,4.101595,22.8,,
1.0102324,4.109707,23,,
1.0102324,4.119442,23.2,,
0.9990698,4.11782,23.4,,
1.0082206,4.129177,23.6,,
0.9998486,4.135667,23.8,,
1.0010168,4.161627,24,,
1.0101026,4.155137,24.2,,
0.9988102,4.177852,24.4,,
0.999589,4.185964,24.6,,
0.9991346,4.182719,24.8,,
1.0017956,4.190832,25,,
1.0084802,4.198944,25.2,,
0.9990048,4.202189,25.4,,
1.0101026,4.211924,25.6,,
1.0010168,4.231394,25.8,,
0.9996538,4.241129,26,,
0.9988102,4.231394,26.2,,
0.998291,4.257354,26.4,,
