-0.037295,0,0,1,0.346666667
0.8936086,1.563143,0.2,,
1.2476994,1.628043,0.4,,
1.0487826,1.709168,0.6,,
1.0036776,1.741617,0.8,,
0.9942672,1.783802,1,,
1.0203566,1.842212,1.2,,
1.0016658,1.884397,1.4,,
0.9986804,1.90549,1.6,,
1.0027042,1.936317,1.8,,
1.0035478,1.973635,2,,
0.9962142,2.006085,2.2,,
1.0023148,2.03529,2.4,,
1.0062736,2.05476,2.6,,
1.0116602,2.08721,2.8,,
1.000238,2.127772,3,,
1.0012114,2.13264,3.2,,
1.0012764,2.1586,3.4,,
0.999524,2.189427,3.6,,
0.9996538,2.215387,3.8,,
1.0110112,2.233234,4,,
0.9980962,2.267307,4.2,,
1.0003678,2.275419,4.4,,
0.9992644,2.319227,4.6,,
1.0000432,2.320849,4.8,,
0.9991346,2.350054,5,,
1.0019902,2.363034,5.2,,
1.008545,2.367902,5.4,,
1.0097782,2.405219,5.6,,
1.0093238,2.427934,5.8,,
1.0012764,2.445782,6,,
0.9979016,2.450649,6.2,,
1.0003678,2.479854,6.4,,
1.0118548,2.500946,6.6,,
0.9990698,2.513926,6.8,,
1.0090642,2.535019,7,,
1.010492,2.551244,7.2,,
0.9992644,2.575581,7.4,,
1.0094536,2.585316,7.6,,
0.9993294,2.606409,7.8,,
1.0017306,2.624256,8,,
0.9992644,2.633991,8.2,,
1.0012114,2.650216,8.4,,
1.0004326,2.677799,8.6,,
1.0019254,2.692401,8.8,,
0.9994592,2.700514,9,,
0.9997188,2.707004,9.2,,
1.0006922,2.736209,9.4,,
1.011206,2.749189,9.6,,
1.000238,2.763791,9.8,,
0.9990698,2.765413,10,,
1.0107516,2.788128,10.2,,
1.0003678,2.801108,10.4,,
0.9991996,2.807598,10.6,,
1.0113358,2.828691,10.8,,
1.0102324,2.841671,11,,
0.99894,2.848161,11.2,,
0.9998486,2.864386,11.4,,
1.000822,2.878988,11.6,,
1.0003028,2.900081,11.8,,
1.0101676,2.921173,12,,
1.009194,2.917928,12.2,,
1.0102974,2.932531,12.4,,
1.011725,2.942266,12.6,,
1.0089994,2.952001,12.8,,
1.0000432,2.974716,13,,
1.0012764,2.981206,13.2,,
1.0107516,2.99743,13.4,,
1.0088696,2.999053,13.6,,
1.0094536,3.021768,13.8,,
1.000887,3.028258,14,,
1.0122442,3.041238,14.2,,
1.0012114,3.059085,14.4,,
1.0097132,3.067198,14.6,,
1.0083504,3.076933,14.8,,
1.000173,3.086668,15,,
1.009908,3.10127,15.2,,
1.0011466,3.104515,15.4,,
0.9994592,3.128853,15.6,,
0.9972526,3.135343,15.8,,
