-0.0419676,0,0,1,0.356666667
1.3109116,1.473905,0.2,,
1.2082404,1.623175,0.4,,
1.2212852,1.702677,0.6,,
1.2182998,1.777312,0.8,,
1.2121992,1.817875,1,,
1.2042166,1.87304,1.2,,
1.2249844,1.93145,1.4,,
1.2125238,1.962277,1.6,,
1.2138218,1.993105,1.8,,
1.225893,2.036912,2,,
1.2171316,2.08721,2.2,,
1.2116152,2.11317,2.4,,
1.2196628,2.135885,2.6,,
1.2099928,2.173202,2.8,,
1.2118098,2.213764,3,,
1.2112906,2.228367,3.2,,
1.2090842,2.275419,3.4,,
1.22148,2.299757,3.6,,
1.2187542,2.304624,3.8,,
1.2203118,2.348432,4,,
1.2111608,2.371147,4.2,,
1.211031,2.387372,4.4,,
1.2118098,2.429557,4.6,,
1.2103172,2.447404,4.8,,
1.2207012,2.466874,5,,
1.2131078,2.496079,5.2,,
1.2194032,2.509059,5.4,,
1.2199872,2.549622,5.6,,
1.2202468,2.565847,5.8,,
1.211096,2.570714,6,,
1.2112906,2.599919,6.2,,
1.2107714,2.621011,6.4,,
1.2125238,2.645349,6.6,,
1.220766,2.682666,6.8,,
1.2096034,2.679421,7,,
1.2199872,2.713494,7.2,,
1.2195978,2.710249,7.4,,
1.212329,2.754056,7.6,,
1.211096,2.765414,7.8,,
1.2096034,2.768659,8,,
1.220117,2.789751,8.2,,
1.2121992,2.828691,8.4,,
1.207916,2.843294,8.6,,
1.2209608,2.853029,8.8,,
1.21168,2.864386,9,,
1.219533,2.882234,9.2,,
1.2100576,2.903326,9.4,,
1.2208958,2.922796,9.6,,
1.2206362,2.932531,9.8,,
1.2125886,2.943888,10,,
1.2096682,2.961736,10.2,,
1.2197926,2.987696,10.4,,
1.2225832,3.003921,10.6,,
1.2105768,3.015278,10.8,,
1.2210256,3.018523,11,,
1.211745,3.046106,11.2,,
1.2204416,3.054218,11.4,,
1.2111608,3.065576,11.6,,
1.2184946,3.080178,11.8,,
1.2105768,3.098026,12,,
1.2206362,3.106138,12.2,,
1.2206362,3.122363,12.4,,
1.2186244,3.149946,12.6,,
1.210447,3.172661,12.8,,
1.2202468,3.180773,13,,
